Speaker_&#39;Gbenga-Sesan_729 Speaker_&#39;Gbenga-Sesan
Speaker_Sue-Jaye-Johnson_2630 Speaker_Sue-Jaye-Johnson
Speaker_Sue-Natali_187 Speaker_Sue-Natali
Speaker_Sugata-Mitra_4242 Speaker_Sugata-Mitra
Speaker_Suheir-Hammad_4861 Speaker_Suheir-Hammad
Speaker_Suki-Kim_3480 Speaker_Suki-Kim
Speaker_Suleika-Jaouad_1675 Speaker_Suleika-Jaouad
Speaker_Sunitha-Krishnan_5157 Speaker_Sunitha-Krishnan
Speaker_Sunni-Brown_4704 Speaker_Sunni-Brown
Speaker_Sunni-Patterson_2217 Speaker_Sunni-Patterson
Speaker_Supasorn-Suwajanakorn_2255 Speaker_Supasorn-Suwajanakorn
Speaker_Susan-Blackmore_5487 Speaker_Susan-Blackmore
Speaker_Susan-Cain_155 Speaker_Susan-Cain
Speaker_Susan-Cain_4562 Speaker_Susan-Cain
Speaker_Susan-Colantuono_3706 Speaker_Susan-Colantuono
Speaker_Susan-David_2593 Speaker_Susan-David
Speaker_Susan-Emmett_2366 Speaker_Susan-Emmett
Speaker_Susan-Etlinger_3690 Speaker_Susan-Etlinger
Speaker_Susan-Graham_503 Speaker_Susan-Graham
Speaker_Susan-Lupack_1037 Speaker_Susan-Lupack
Speaker_Susan-M.-Reverby_583 Speaker_Susan-M.-Reverby
Speaker_Susan-Robinson_2817 Speaker_Susan-Robinson
Speaker_Susan-Ruffo_287 Speaker_Susan-Ruffo
Speaker_Susan-Savage-Rumbaugh_5646 Speaker_Susan-Savage-Rumbaugh
Speaker_Susan-Shaw_4987 Speaker_Susan-Shaw
Speaker_Susan-Solomon_4385 Speaker_Susan-Solomon
Speaker_Susannah-Temko_970 Speaker_Susannah-Temko
Speaker_Sutu_55 Speaker_Sutu
Speaker_Suzana-Herculano-Houzel_3967 Speaker_Suzana-Herculano-Houzel
Speaker_Suzanne-Barakat_3029 Speaker_Suzanne-Barakat
Speaker_Suzanne-Lee_1366 Speaker_Suzanne-Lee
Speaker_Suzanne-Lee_4796 Speaker_Suzanne-Lee
Speaker_Suzanne-Simard_3117 Speaker_Suzanne-Simard
Speaker_Suzanne-Talhouk_3943 Speaker_Suzanne-Talhouk
Speaker_Svante-Paabo_4722 Speaker_Svante-Paabo
Speaker_Swizz-Beatz_1076 Speaker_Swizz-Beatz
Speaker_Sydney-Chaffee_2244 Speaker_Sydney-Chaffee
Speaker_Sydney-Iaukea_272 Speaker_Sydney-Iaukea
Speaker_Sylvain-Duranton_1329 Speaker_Sylvain-Duranton
Speaker_T.-Boone-Pickens_4545 Speaker_T.-Boone-Pickens
Speaker_TED-Ed_100 Speaker_TED-Ed
Speaker_TED-Ed_11 Speaker_TED-Ed
Speaker_TED-Ed_121 Speaker_TED-Ed
Speaker_TED-Ed_22 Speaker_TED-Ed
Speaker_TED-Ed_45 Speaker_TED-Ed
Speaker_TED-Ed_63 Speaker_TED-Ed
Speaker_TED-Ed_66 Speaker_TED-Ed
Speaker_TED-Ed_661 Speaker_TED-Ed
Speaker_TED-Ed_679 Speaker_TED-Ed
Speaker_TED-Ed_685 Speaker_TED-Ed
Speaker_TED-Ed_694 Speaker_TED-Ed
Speaker_TED-Ed_705 Speaker_TED-Ed
Speaker_TED-Ed_714 Speaker_TED-Ed
Speaker_TED-Ed_723 Speaker_TED-Ed
Speaker_TED-Ed_924 Speaker_TED-Ed
Speaker_TED-Radio-Hour_681 Speaker_TED-Radio-Hour
Speaker_TEDx-SHORTS_673 Speaker_TEDx-SHORTS
Speaker_Taiye-Selasi_3393 Speaker_Taiye-Selasi
Speaker_Taken-for-Granted_697 Speaker_Taken-for-Granted
Speaker_Takis-S.-Pappas_979 Speaker_Takis-S.-Pappas
Speaker_Tal-Danino_1400 Speaker_Tal-Danino
Speaker_Tal-Danino_3504 Speaker_Tal-Danino
Speaker_Tal-Golesworthy_4520 Speaker_Tal-Golesworthy
Speaker_Tali-Sharot_4489 Speaker_Tali-Sharot
Speaker_Talithia-Williams_3757 Speaker_Talithia-Williams
Speaker_Tamas-Kocsis_2070 Speaker_Tamas-Kocsis
Speaker_Tameka-Montgomery_32 Speaker_Tameka-Montgomery
Speaker_Tamekia-MizLadi-Smith_2260 Speaker_Tamekia-MizLadi-Smith
Speaker_Tammy-Lally_2216 Speaker_Tammy-Lally
Speaker_Tan-Le_4571 Speaker_Tan-Le
Speaker_Tan-Le_4990 Speaker_Tan-Le
Speaker_Tania-Douglas_2400 Speaker_Tania-Douglas
Speaker_Tania-Luna_4074 Speaker_Tania-Luna
Speaker_Tania-Simoncelli_3278 Speaker_Tania-Simoncelli
Speaker_Tanya-Boucicaut_457 Speaker_Tanya-Boucicaut
Speaker_Tanya-Menon_2507 Speaker_Tanya-Menon
Speaker_Tapiwa-Chiwewe_2501 Speaker_Tapiwa-Chiwewe
Speaker_Tara-Houska_2428 Speaker_Tara-Houska
Speaker_Tara-Winkler_2783 Speaker_Tara-Winkler
Speaker_Tarana-Burke_2036 Speaker_Tarana-Burke
Speaker_Taryn-Simon_5203 Speaker_Taryn-Simon
Speaker_Tasos-Frantzolas_3039 Speaker_Tasos-Frantzolas
Speaker_Tasso-Azevedo_3597 Speaker_Tasso-Azevedo
Speaker_Tawanda-Kanhema_756 Speaker_Tawanda-Kanhema
Speaker_Taylor-Wilson_4171 Speaker_Taylor-Wilson
Speaker_Taylor-Wilson_4543 Speaker_Taylor-Wilson
Speaker_Tea-Uglow_3373 Speaker_Tea-Uglow
Speaker_Teddy-Cruz_3908 Speaker_Teddy-Cruz
Speaker_Teitur_3382 Speaker_Teitur
Speaker_Temie-Giwa-Tubosun_196 Speaker_Temie-Giwa-Tubosun
Speaker_Temple-Grandin_5102 Speaker_Temple-Grandin
Speaker_Teresa-Bejan_2060 Speaker_Teresa-Bejan
Speaker_Teresa-Njoroge_2699 Speaker_Teresa-Njoroge
Speaker_Terisa-Folaron_4092 Speaker_Terisa-Folaron
Speaker_Terry-Moore_4466 Speaker_Terry-Moore
Speaker_Terry-Moore_4784 Speaker_Terry-Moore
Speaker_Thandiswa-Mazwai_2390 Speaker_Thandiswa-Mazwai
Speaker_Thandiwe-Newton_4742 Speaker_Thandiwe-Newton
Speaker_The-LXD_5093 Speaker_The-LXD
Speaker_The-Lady-Lifers_3497 Speaker_The-Lady-Lifers
Speaker_The-Soul-Rebels_2166 Speaker_The-Soul-Rebels
Speaker_The-TED-Interview_638 Speaker_The-TED-Interview
Speaker_Theaster-Gates_3538 Speaker_Theaster-Gates
Speaker_Thelma-Golden_5060 Speaker_Thelma-Golden
Speaker_Theo-Jansen_5582 Speaker_Theo-Jansen
Speaker_They-Might-Be-Giants_5500 Speaker_They-Might-Be-Giants
Speaker_Thom-Mayne_5643 Speaker_Thom-Mayne
Speaker_Thomas-Dolby_5044 Speaker_Thomas-Dolby
Speaker_Thomas-Heatherwick_115 Speaker_Thomas-Heatherwick
Speaker_Thomas-Heatherwick_4787 Speaker_Thomas-Heatherwick
Speaker_Thomas-Hellum_3635 Speaker_Thomas-Hellum
Speaker_Thomas-L.-Dawson_733 Speaker_Thomas-L.-Dawson
Speaker_Thomas-P.-Campbell_4362 Speaker_Thomas-P.-Campbell
Speaker_Thomas-Piketty_3701 Speaker_Thomas-Piketty
Speaker_Thomas-Pogge_4631 Speaker_Thomas-Pogge
Speaker_Thomas-Thwaites_4878 Speaker_Thomas-Thwaites
Speaker_Thomas-W.-Cronin_305 Speaker_Thomas-W.-Cronin
Speaker_Thulasiraj-Ravilla_5154 Speaker_Thulasiraj-Ravilla
Speaker_Tiana-Epps-Johnson_1946 Speaker_Tiana-Epps-Johnson
Speaker_Tierney-Thys_5615 Speaker_Tierney-Thys
Speaker_Tiffany-Watt-Smith_2647 Speaker_Tiffany-Watt-Smith
Speaker_Tim-Adams_4327 Speaker_Tim-Adams
Speaker_Tim-Berners-Lee_3750 Speaker_Tim-Berners-Lee
Speaker_Tim-Berners-Lee_5091 Speaker_Tim-Berners-Lee
Speaker_Tim-Berners-Lee_5320 Speaker_Tim-Berners-Lee
Speaker_Tim-Dunn_288 Speaker_Tim-Dunn
Speaker_Tim-Ferriss_2838 Speaker_Tim-Ferriss
Speaker_Tim-Harford_1940 Speaker_Tim-Harford
Speaker_Tim-Harford_3292 Speaker_Tim-Harford
Speaker_Tim-Harford_4745 Speaker_Tim-Harford
Speaker_Tim-Jackson_4942 Speaker_Tim-Jackson
Speaker_Tim-Kruger_2715 Speaker_Tim-Kruger
Speaker_Tim-Leberecht_3032 Speaker_Tim-Leberecht
Speaker_Tim-Leberecht_4361 Speaker_Tim-Leberecht
Speaker_Tim-Nevius_664 Speaker_Tim-Nevius
Speaker_Tim-Smith_4165 Speaker_Tim-Smith
Speaker_Timothy-Bartik_4162 Speaker_Timothy-Bartik
Speaker_Timothy-Ihrig_3104 Speaker_Timothy-Ihrig
Speaker_Timothy-Prestero_4396 Speaker_Timothy-Prestero
Speaker_Timothy-Williams_156 Speaker_Timothy-Williams
Speaker_Tina-Arrowood_1506 Speaker_Tina-Arrowood
Speaker_Tito-Deler_2570 Speaker_Tito-Deler
Speaker_Titus-Kaphar_1062 Speaker_Titus-Kaphar
Speaker_Toby-Eccles_3965 Speaker_Toby-Eccles
Speaker_Toby-Kiers_1475 Speaker_Toby-Kiers
Speaker_Todd-Dufresne_1214 Speaker_Todd-Dufresne
Speaker_Todd-Humphreys_4429 Speaker_Todd-Humphreys
Speaker_Tom-Chatfield_4922 Speaker_Tom-Chatfield
Speaker_Tom-Griffiths_2167 Speaker_Tom-Griffiths
Speaker_Tom-Gruber_2805 Speaker_Tom-Gruber
Speaker_Tom-Nash_1364 Speaker_Tom-Nash
Speaker_Tom-Osborn_347 Speaker_Tom-Osborn
Speaker_Tom-Rielly_5625 Speaker_Tom-Rielly
Speaker_Tom-Rivett-Carnac_1176 Speaker_Tom-Rivett-Carnac
Speaker_Tom-Schuler_784 Speaker_Tom-Schuler
Speaker_Tom-Shannon_5282 Speaker_Tom-Shannon
Speaker_Tom-Shannon,-John-Hockenberry_5112 Speaker_Tom-Shannon,-John-Hockenberry
Speaker_Tom-Teves_1027 Speaker_Tom-Teves
Speaker_Tom-Wujec_5055 Speaker_Tom-Wujec
Speaker_Tom-Wujec_5167 Speaker_Tom-Wujec
Speaker_Tom-Wujec_5241 Speaker_Tom-Wujec
Speaker_Tomas-Saraceno_2775 Speaker_Tomas-Saraceno
Speaker_Tommy-McCall_2152 Speaker_Tommy-McCall
Speaker_Toni-Griffin_3953 Speaker_Toni-Griffin
Speaker_Tony-Fadell_3483 Speaker_Tony-Fadell
Speaker_Tony-Luciani_1973 Speaker_Tony-Luciani
Speaker_Tony-Porter_4897 Speaker_Tony-Porter
Speaker_Tony-Wyss-Coray_3436 Speaker_Tony-Wyss-Coray
Speaker_Topher-White_3559 Speaker_Topher-White
Speaker_Torsten-Reil_5468 Speaker_Torsten-Reil
Speaker_Touria-El-Glaoui_2620 Speaker_Touria-El-Glaoui
Speaker_Tracee-Ellis-Ross_2409 Speaker_Tracee-Ellis-Ross
Speaker_Tracie-Keesee_2150 Speaker_Tracie-Keesee
Speaker_Tracy-Chevalier_4417 Speaker_Tracy-Chevalier
Speaker_Tracy-Young_758 Speaker_Tracy-Young
Speaker_Travis-Rieder_2310 Speaker_Travis-Rieder
Speaker_Trebor-Scholz_434 Speaker_Trebor-Scholz
Speaker_Trevor-Aaronson_3482 Speaker_Trevor-Aaronson
Speaker_Trevor-Maber_2200 Speaker_Trevor-Maber
Speaker_Trevor-Timm_3177 Speaker_Trevor-Timm
Speaker_Tricia-Wang_2819 Speaker_Tricia-Wang
Speaker_Triona-McGrath_2853 Speaker_Triona-McGrath
Speaker_Trish-Millines-Dziko_97 Speaker_Trish-Millines-Dziko
Speaker_Tristan-Harris_2814 Speaker_Tristan-Harris
Speaker_Tristan-Harris_3154 Speaker_Tristan-Harris
Speaker_Trita-Parsi_4014 Speaker_Trita-Parsi
Speaker_Tshering-Tobgay_1625 Speaker_Tshering-Tobgay
Speaker_Tshering-Tobgay_3242 Speaker_Tshering-Tobgay
Speaker_Tyler-Cowen_4619 Speaker_Tyler-Cowen
Speaker_Tyler-DeWitt_4261 Speaker_Tyler-DeWitt
Speaker_Tzeporah-Berman_455 Speaker_Tzeporah-Berman
Speaker_Ueli-Gegenschatz_5307 Speaker_Ueli-Gegenschatz
Speaker_Uldus-Bakhtiozina_2727 Speaker_Uldus-Bakhtiozina
Speaker_Uldus-Bakhtiozina_3730 Speaker_Uldus-Bakhtiozina
Speaker_Uri-Alon_1135 Speaker_Uri-Alon
Speaker_Uri-Alon_3797 Speaker_Uri-Alon
Speaker_Uri-Hasson_3188 Speaker_Uri-Hasson
Speaker_Ursus-Wehrli_5387 Speaker_Ursus-Wehrli
Speaker_VS-Ramachandran_5568 Speaker_VS-Ramachandran
Speaker_Vaitea-Cowan_57 Speaker_Vaitea-Cowan
Speaker_Valarie-Kaur_2569 Speaker_Valarie-Kaur
Speaker_Valerie-Purdie-Greenaway_588 Speaker_Valerie-Purdie-Greenaway
Speaker_Valorie-Kondos-Field_1382 Speaker_Valorie-Kondos-Field
Speaker_Van-Jones_4873 Speaker_Van-Jones
Speaker_Van-Jones_865 Speaker_Van-Jones
Speaker_Vance-Kite_4040 Speaker_Vance-Kite
Speaker_Vandana-Singh_144 Speaker_Vandana-Singh
Speaker_Varun-Sivaram_831 Speaker_Varun-Sivaram
Speaker_Veerle-Provoost_3002 Speaker_Veerle-Provoost
Speaker_Vera-Songwe_232 Speaker_Vera-Songwe
Speaker_Verna-Myers_3631 Speaker_Verna-Myers
Speaker_Veronica-Barassi_1100 Speaker_Veronica-Barassi
Speaker_Vicki-Arroyo_4367 Speaker_Vicki-Arroyo
Speaker_Victor-Rios_3020 Speaker_Victor-Rios
Speaker_Victor-Vescovo_1614 Speaker_Victor-Vescovo
Speaker_Victoria-Gill_1299 Speaker_Victoria-Gill
Speaker_Victoria-Hwang_142 Speaker_Victoria-Hwang
Speaker_Victoria-Pratt_2701 Speaker_Victoria-Pratt
Speaker_Vijay-Kumar_3380 Speaker_Vijay-Kumar
Speaker_Vijay-Kumar_4563 Speaker_Vijay-Kumar
Speaker_Vik-Muniz_5641 Speaker_Vik-Muniz
Speaker_Vikram-Patel_4388 Speaker_Vikram-Patel
Speaker_Vikram-Sharma_2453 Speaker_Vikram-Sharma
Speaker_Vilayanur-Ramachandran_5141 Speaker_Vilayanur-Ramachandran
Speaker_Vinay-Venkatraman_4420 Speaker_Vinay-Venkatraman
Speaker_Virginia-Postrel_5411 Speaker_Virginia-Postrel
Speaker_Virginia-Smith_343 Speaker_Virginia-Smith
Speaker_Vishaan-Chakrabarti_2320 Speaker_Vishaan-Chakrabarti
Speaker_Vishaan-Chakrabarti_350 Speaker_Vishaan-Chakrabarti
Speaker_Vittorio-Loreto_2458 Speaker_Vittorio-Loreto
Speaker_Vivek-Maru_2610 Speaker_Vivek-Maru
Speaker_Wade-Davis_5484 Speaker_Wade-Davis
Speaker_Wade-Davis_5670 Speaker_Wade-Davis
Speaker_Wael-Ghonim_3289 Speaker_Wael-Ghonim
Speaker_Wael-Ghonim_4843 Speaker_Wael-Ghonim
Speaker_Wajahat-Ali_1765 Speaker_Wajahat-Ali
Speaker_Wajahat-Ali_252 Speaker_Wajahat-Ali
Speaker_Wale-Oyejide_2519 Speaker_Wale-Oyejide
Speaker_Walter-Hood_2237 Speaker_Walter-Hood
Speaker_Walter-R.-Tschinkel_1358 Speaker_Walter-R.-Tschinkel
Speaker_Wanda-Diaz-Merced_3146 Speaker_Wanda-Diaz-Merced
Speaker_Wanis-Kabbaj_3053 Speaker_Wanis-Kabbaj
Speaker_Wanjira-Mathai_1270 Speaker_Wanjira-Mathai
Speaker_Wanuri-Kahiu_2784 Speaker_Wanuri-Kahiu
Speaker_Warren-Valdmanis_330 Speaker_Warren-Valdmanis
Speaker_Washington-Wachira_2709 Speaker_Washington-Wachira
Speaker_Wayne-McGregor_4384 Speaker_Wayne-McGregor
Speaker_Wendy-Chung_3837 Speaker_Wendy-Chung
Speaker_Wendy-De-La-Rosa_1986 Speaker_Wendy-De-La-Rosa
Speaker_Wendy-De-La-Rosa_702 Speaker_Wendy-De-La-Rosa
Speaker_Wendy-De-La-Rosa_711 Speaker_Wendy-De-La-Rosa
Speaker_Wendy-De-La-Rosa_722 Speaker_Wendy-De-La-Rosa
Speaker_Wendy-De-La-Rosa_751 Speaker_Wendy-De-La-Rosa
Speaker_Wendy-De-La-Rosa_762 Speaker_Wendy-De-La-Rosa
Speaker_Wendy-Freedman_3428 Speaker_Wendy-Freedman
Speaker_Wendy-MacNaughton_483 Speaker_Wendy-MacNaughton
Speaker_Wendy-Suzuki_2496 Speaker_Wendy-Suzuki
Speaker_Wendy-Troxel_2861 Speaker_Wendy-Troxel
Speaker_Werner-Reich_1334 Speaker_Werner-Reich
Speaker_Wes-Moore_3812 Speaker_Wes-Moore
Speaker_Will-Hurd_1545 Speaker_Will-Hurd
Speaker_Will-Marshall_3664 Speaker_Will-Marshall
Speaker_Will-Potter_3376 Speaker_Will-Potter
Speaker_Will-Potter_3798 Speaker_Will-Potter
Speaker_Will-Wright_5599 Speaker_Will-Wright
Speaker_William-Black_3823 Speaker_William-Black
Speaker_William-Collis_706 Speaker_William-Collis
Speaker_William-D.-Desmond_1384 Speaker_William-D.-Desmond
Speaker_William-Kamkwamba_5204 Speaker_William-Kamkwamba
Speaker_William-Kamkwamba_5593 Speaker_William-Kamkwamba
Speaker_William-Li_5037 Speaker_William-Li
Speaker_William-McDonough_5632 Speaker_William-McDonough
Speaker_William-Noel_4474 Speaker_William-Noel
Speaker_William-Ury_4902 Speaker_William-Ury
Speaker_Wingham-Rowan_4268 Speaker_Wingham-Rowan
Speaker_Wolfgang-Kessling_4450 Speaker_Wolfgang-Kessling
Speaker_Xavier-De-Kestelier_2657 Speaker_Xavier-De-Kestelier
Speaker_Xavier-Vilalta_4001 Speaker_Xavier-Vilalta
Speaker_Xiaowei-R.-Wang_237 Speaker_Xiaowei-R.-Wang
Speaker_Yael-Eisenstat_955 Speaker_Yael-Eisenstat
Speaker_Yana-Buhrer-Tavanier_1779 Speaker_Yana-Buhrer-Tavanier
Speaker_Yana-Buhrer-Tavanier_286 Speaker_Yana-Buhrer-Tavanier
Speaker_Yang-Lan_4698 Speaker_Yang-Lan
Speaker_Yann-Arthus-Bertrand_5262 Speaker_Yann-Arthus-Bertrand
Speaker_Yann-Dall&#39;Aglio_3901 Speaker_Yann-Dall&#39;Aglio
Speaker_Yasheng-Huang_4714 Speaker_Yasheng-Huang
Speaker_Yasin-Kakande_2418 Speaker_Yasin-Kakande
Speaker_Yasmin-Green_2355 Speaker_Yasmin-Green
Speaker_YeYoon-Kim_919 Speaker_YeYoon-Kim
Speaker_Yelle_2236 Speaker_Yelle
Speaker_Yen-Pham_781 Speaker_Yen-Pham
Speaker_Yeonmi-Park_1584 Speaker_Yeonmi-Park
Speaker_Yoruba-Richen_3801 Speaker_Yoruba-Richen
Speaker_Yossi-Vardi_5549 Speaker_Yossi-Vardi
Speaker_Yuval-Noah-Harari_134 Speaker_Yuval-Noah-Harari
Speaker_Yuval-Noah-Harari_2381 Speaker_Yuval-Noah-Harari
Speaker_Yuval-Noah-Harari_2945 Speaker_Yuval-Noah-Harari
Speaker_Yuval-Noah-Harari_3445 Speaker_Yuval-Noah-Harari
Speaker_Yve-Blake_1286 Speaker_Yve-Blake
Speaker_Yves-Behar_5270 Speaker_Yves-Behar
Speaker_Yves-Morieux_3429 Speaker_Yves-Morieux
Speaker_Yvette-Alberdingk-Thijm_2641 Speaker_Yvette-Alberdingk-Thijm
Speaker_Yvonne-Aki-Sawyerr_1102 Speaker_Yvonne-Aki-Sawyerr
Speaker_Yvonne-Aki-Sawyerr_816 Speaker_Yvonne-Aki-Sawyerr
Speaker_Zach-King_50 Speaker_Zach-King
Speaker_Zachariah-Mampilly_2571 Speaker_Zachariah-Mampilly
Speaker_Zahra&#39;-Langhi_4262 Speaker_Zahra&#39;-Langhi
Speaker_Zahra-Al-Mahdi_554 Speaker_Zahra-Al-Mahdi
Speaker_Zahra-Biabani_108 Speaker_Zahra-Biabani
Speaker_Zainab-Salbi_4906 Speaker_Zainab-Salbi
Speaker_Zaria-Forman_3174 Speaker_Zaria-Forman
Speaker_Zarlasht-Halaimzai_224 Speaker_Zarlasht-Halaimzai
Speaker_Ze-Frank_3765 Speaker_Ze-Frank
Speaker_Ze-Frank_4934 Speaker_Ze-Frank
Speaker_Zeresenay-Alemseged_5578 Speaker_Zeresenay-Alemseged
Speaker_Zeynep-Tufekci_3056 Speaker_Zeynep-Tufekci
Speaker_Zeynep-Tufekci_3583 Speaker_Zeynep-Tufekci
Speaker_Ziauddin-Yousafzai_3869 Speaker_Ziauddin-Yousafzai
Speaker_ZigZag_665 Speaker_ZigZag
Speaker_Zineb-Sqalli_25 Speaker_Zineb-Sqalli
Speaker_Ziyah-Gafic_3745 Speaker_Ziyah-Gafic
Speaker_Zoe-Karl-Waithaka_291 Speaker_Zoe-Karl-Waithaka
Speaker_Zoe-Pierrat_494 Speaker_Zoe-Pierrat
Speaker_Zoya-Lytvyn_207 Speaker_Zoya-Lytvyn
Speaker_eL-Seed_3121 Speaker_eL-Seed
Speaker_eL-Seed_3446 Speaker_eL-Seed
Speaker_iO-Tillett-Wright_4265 Speaker_iO-Tillett-Wright
Speaker_tobacco-brown_2362 Speaker_tobacco-brown
Two_Speaker_Aicha-el-Wafi-+-Phyllis-Rodriguez_4798 Two_Speaker_Aicha-el-Wafi-+-Phyllis-Rodriguez
Two_Speaker_Al-Gore,-Gloria-Kasang-Bulus,-Nana-Firman,-Ximena-Loria-and-Tim-Guinee_700 Two_Speaker_Al-Gore,-Gloria-Kasang-Bulus,-Nana-Firman,-Ximena-Loria-and-Tim-Guinee
Two_Speaker_Alec-Soth-and-Stacey-Baker_3453 Two_Speaker_Alec-Soth-and-Stacey-Baker
Two_Speaker_Alex-Rosenthal-and-Pall-Thordarson_1162 Two_Speaker_Alex-Rosenthal-and-Pall-Thordarson
Two_Speaker_Alexandra-Minna-Stern-and-Natalie-Lira_249 Two_Speaker_Alexandra-Minna-Stern-and-Natalie-Lira
Two_Speaker_Alicia-Garza,-Patrisse-Cullors-and-Opal-Tometi_3011 Two_Speaker_Alicia-Garza,-Patrisse-Cullors-and-Opal-Tometi
Two_Speaker_Allison-Ramsey-and-Mary-Staicu_1303 Two_Speaker_Allison-Ramsey-and-Mary-Staicu
Two_Speaker_Amy-Hrdina-and-Jesse-Kroll_620 Two_Speaker_Amy-Hrdina-and-Jesse-Kroll
Two_Speaker_Antara-Raychaudhuri-and-Iseult-Gillespie_1298 Two_Speaker_Antara-Raychaudhuri-and-Iseult-Gillespie
Two_Speaker_Ayana-Elizabeth-Johnson-and-Jennifer-Jacquet_2189 Two_Speaker_Ayana-Elizabeth-Johnson-and-Jennifer-Jacquet
Two_Speaker_Azim-Khamisa-and-Ples-Felix_2603 Two_Speaker_Azim-Khamisa-and-Ples-Felix
Two_Speaker_Beau-Lotto-+-Amy-O&#39;Toole_4354 Two_Speaker_Beau-Lotto-+-Amy-O&#39;Toole
Two_Speaker_Beau-Lotto-and-Cirque-du-Soleil_1488 Two_Speaker_Beau-Lotto-and-Cirque-du-Soleil
Two_Speaker_Beverly-+-Dereck-Joubert_4890 Two_Speaker_Beverly-+-Dereck-Joubert
Two_Speaker_Caitlin-Quattromani-and-Lauran-Arledge_2772 Two_Speaker_Caitlin-Quattromani-and-Lauran-Arledge
Two_Speaker_Caitria-+-Morgan-O&#39;Neill_4398 Two_Speaker_Caitria-+-Morgan-O&#39;Neill
Two_Speaker_Carol-Farbotko-and-Ingrid-Boas_463 Two_Speaker_Carol-Farbotko-and-Ingrid-Boas
Two_Speaker_Charles-Wallace-and-Sajan-Saini_91 Two_Speaker_Charles-Wallace-and-Sajan-Saini
Two_Speaker_Conversations-with-People-Who-Hate-Me_717 Two_Speaker_Conversations-with-People-Who-Hate-Me
Two_Speaker_Dan-Katz-and-Alex-Rosenthal_960 Two_Speaker_Dan-Katz-and-Alex-Rosenthal
Two_Speaker_Daniel-Sperling-and-Gil-Tal_436 Two_Speaker_Daniel-Sperling-and-Gil-Tal
Two_Speaker_Dave-Clark-and-Kara-Hurst_880 Two_Speaker_Dave-Clark-and-Kara-Hurst
Two_Speaker_Derek-Paravicini-and-Adam-Ockelford_4063 Two_Speaker_Derek-Paravicini-and-Adam-Ockelford
Two_Speaker_Design-Matters-with-Debbie-Millman_707 Two_Speaker_Design-Matters-with-Debbie-Millman
Two_Speaker_Diana-Reiss,-Peter-Gabriel,-Neil-Gershenfeld-and-Vint-Cerf_4091 Two_Speaker_Diana-Reiss,-Peter-Gabriel,-Neil-Gershenfeld-and-Vint-Cerf
Two_Speaker_Ebony-Roberts-and-Shaka-Senghor_1182 Two_Speaker_Ebony-Roberts-and-Shaka-Senghor
Two_Speaker_Edith-Elliott-and-Shahed-Alam_180 Two_Speaker_Edith-Elliott-and-Shahed-Alam
Two_Speaker_Elizabeth-Carlen-and-Joanna-Moles_242 Two_Speaker_Elizabeth-Carlen-and-Joanna-Moles
Two_Speaker_Eve-Gaus-and-Vanessa-Ruiz_815 Two_Speaker_Eve-Gaus-and-Vanessa-Ruiz
Two_Speaker_Fadi-Chehade-and-Bryn-Freedman_2091 Two_Speaker_Fadi-Chehade-and-Bryn-Freedman
Two_Speaker_Gabby-Giffords-and-Mark-Kelly_3850 Two_Speaker_Gabby-Giffords-and-Mark-Kelly
Two_Speaker_George-Siedel-and-Christine-Ladwig_1005 Two_Speaker_George-Siedel-and-Christine-Ladwig
Two_Speaker_George-Zaidan-and-Charles-Morton_4305 Two_Speaker_George-Zaidan-and-Charles-Morton
Two_Speaker_Grace-Smith-Viduarre-and-Tim-Wright_127 Two_Speaker_Grace-Smith-Viduarre-and-Tim-Wright
Two_Speaker_Grantly-Galland-and-Raiana-McKinney_628 Two_Speaker_Grantly-Galland-and-Raiana-McKinney
Two_Speaker_Gustavo-Dudamel-and-the-Teresa-Carreno-Youth-Orchestra_5337 Two_Speaker_Gustavo-Dudamel-and-the-Teresa-Carreno-Youth-Orchestra
Two_Speaker_Halla-Tomasdottir-and-Bryn-Freedman_1766 Two_Speaker_Halla-Tomasdottir-and-Bryn-Freedman
Two_Speaker_Hans-and-Ola-Rosling_3731 Two_Speaker_Hans-and-Ola-Rosling
Two_Speaker_Helen-Farr-and-Jon-Adams_444 Two_Speaker_Helen-Farr-and-Jon-Adams
Two_Speaker_Henry-Evans-and-Chad-Jenkins_3971 Two_Speaker_Henry-Evans-and-Chad-Jenkins
Two_Speaker_Homaro-Cantu-+-Ben-Roche_4634 Two_Speaker_Homaro-Cantu-+-Ben-Roche
Two_Speaker_Jane-Fonda-and-Lily-Tomlin_3302 Two_Speaker_Jane-Fonda-and-Lily-Tomlin
Two_Speaker_Jean-Baptiste-Michel-+-Erez-Lieberman-Aiden_4707 Two_Speaker_Jean-Baptiste-Michel-+-Erez-Lieberman-Aiden
Two_Speaker_Jenni-Chang-and-Lisa-Dazols_3334 Two_Speaker_Jenni-Chang-and-Lisa-Dazols
Two_Speaker_Jennifer-Aaker-and-Naomi-Bagdonas_318 Two_Speaker_Jennifer-Aaker-and-Naomi-Bagdonas
Two_Speaker_Jesper-Brodin-and-Pia-Heidenmark-Cook_914 Two_Speaker_Jesper-Brodin-and-Pia-Heidenmark-Cook
Two_Speaker_Jessica-Oreck-and-Rachael-Teel_3996 Two_Speaker_Jessica-Oreck-and-Rachael-Teel
Two_Speaker_Jessica-Oreck-and-Rachael-Teel_4073 Two_Speaker_Jessica-Oreck-and-Rachael-Teel
